TransactionID,Amount,TransactionType,Location,MerchantCategory,PaymentMethod,TransactionHour,IsFraud
TXN10409,9532.71,ATM,Hyderabad,Healthcare,UPI,19,0
TXN10410,1273.46,POS,Pune,Electronics,Debit Card,8,0
TXN10411,2428.51,POS,Jaipur,Grocery,Credit Card,16,0
TXN10412,2059.08,ATM,Lucknow,Food,Debit Card,6,0
TXN10413,1112.69,ATM,Lucknow,Healthcare,Credit Card,7,0
TXN10414,3640.02,Online,Jaipur,Electronics,Debit Card,19,0
TXN10415,7351.85,Online,Chennai,Grocery,Debit Card,14,0
TXN10416,368.37,POS,Chennai,Travel,Debit Card,21,0
TXN10417,3234.74,POS,Bengaluru,Clothing,Debit Card,14,0
TXN10418,902.73,POS,Chennai,Food,Debit Card,19,0
TXN10419,3773.9,Online,Lucknow,Fuel,UPI,17,0
TXN10420,5065.52,Online,Chennai,Electronics,Debit Card,13,0
TXN10421,5792.16,Online,Hyderabad,Entertainment,Debit Card,15,0
TXN10422,7427.89,Online,Lucknow,Travel,Debit Card,21,0
TXN10423,3882.01,POS,Pune,Clothing,UPI,7,0
TXN10424,1800.94,Online,Kolkata,Clothing,UPI,15,0
TXN10425,7543.2,POS,Chennai,Entertainment,UPI,5,0
TXN10426,1788.46,Online,Chennai,Fuel,Credit Card,15,0
TXN10427,3000.53,POS,Varanasi,Travel,Debit Card,16,0
TXN10428,5672.19,ATM,Mumbai,Electronics,Debit Card,19,0
TXN10429,1896.55,POS,Hyderabad,Clothing,Credit Card,19,0
TXN10430,3306.3,POS,Lucknow,Food,Credit Card,0,0
TXN10431,2415.16,POS,Lucknow,Grocery,UPI,7,0
TXN10432,1811.31,Online,Delhi,Food,UPI,18,1
TXN10433,2414.61,Online,Mumbai,Fuel,Credit Card,9,0
TXN10434,2084.37,POS,Chennai,Healthcare,Credit Card,15,0
TXN10435,1530.75,POS,Jaipur,Fuel,Debit Card,10,0
TXN10436,3298.52,Online,Varanasi,Clothing,Debit Card,20,0
TXN10437,2926.19,POS,Pune,Grocery,Net Banking,17,0
TXN10438,5075.53,Online,Varanasi,Travel,Debit Card,13,0
TXN10439,1631.05,Online,Chennai,Grocery,Net Banking,10,0
TXN10440,2015.31,POS,Delhi,Fuel,Credit Card,17,0
TXN10441,767.01,POS,Kolkata,Grocery,Credit Card,12,0
TXN10442,2488.1,ATM,Lucknow,Entertainment,Debit Card,16,0
TXN10443,2191.81,POS,Pune,Grocery,UPI,17,0
TXN10444,2664.03,POS,Mumbai,Clothing,Credit Card,8,0
TXN10445,1234.0,Online,Chennai,Entertainment,Credit Card,5,0
TXN10446,4647.24,ATM,Hyderabad,Fuel,Debit Card,14,0
TXN10447,5238.13,ATM,Jaipur,Fuel,Debit Card,8,0
TXN10448,2056.52,Online,Varanasi,Fuel,Credit Card,7,0
TXN10449,5380.72,POS,Delhi,Entertainment,Debit Card,7,0
TXN10450,1843.95,POS,Kolkata,Healthcare,UPI,18,0
TXN10451,5587.99,Online,Bengaluru,Healthcare,UPI,21,0
TXN10452,5260.59,Online,Jaipur,Entertainment,Debit Card,21,0
TXN10453,1426.17,POS,Chennai,Entertainment,UPI,22,0
TXN10454,7129.25,ATM,Kolkata,Fuel,Debit Card,17,0
TXN10455,1686.52,POS,Jaipur,Fuel,UPI,21,0
TXN10456,5434.22,Online,Jaipur,Fuel,Debit Card,8,0
TXN10457,1754.07,POS,Lucknow,Electronics,Debit Card,16,0
TXN10458,872.08,POS,Jaipur,Healthcare,Debit Card,19,0
TXN10459,4548.41,POS,Hyderabad,Clothing,UPI,22,0
TXN10460,3107.0,POS,Kolkata,Electronics,Debit Card,11,0
TXN10461,720.67,POS,Chennai,Travel,Debit Card,16,0
TXN10462,7471.15,Online,Chennai,Travel,Credit Card,13,0
TXN10463,13662.25,Online,Hyderabad,Travel,Debit Card,15,1
TXN10464,2162.74,Online,Mumbai,Travel,UPI,14,0
TXN10465,8402.01,ATM,Kolkata,Travel,Credit Card,20,1
TXN10466,1848.89,POS,Jaipur,Food,Net Banking,20,0
TXN10467,2007.07,POS,Delhi,Entertainment,Debit Card,12,0
TXN10468,757.59,Online,Pune,Clothing,Debit Card,10,0
TXN10469,1486.16,POS,Kolkata,Electronics,UPI,20,0
TXN10470,1280.53,ATM,Bengaluru,Travel,UPI,22,0
TXN10471,1818.23,POS,Delhi,Food,Debit Card,1,1
TXN10472,3954.74,ATM,Hyderabad,Fuel,Credit Card,14,0
TXN10473,3139.31,POS,Jaipur,Fuel,UPI,19,0
TXN10474,2237.79,ATM,Mumbai,Healthcare,Debit Card,23,0
TXN10475,21484.24,Online,Bengaluru,Food,UPI,15,0
TXN10476,3045.05,ATM,Mumbai,Food,Debit Card,18,0
TXN10477,954.25,POS,Mumbai,Clothing,Net Banking,21,0
TXN10478,3014.68,Online,Varanasi,Travel,Credit Card,12,0
TXN10479,10977.9,ATM,Lucknow,Food,Debit Card,21,0
TXN10480,3373.76,Online,Bengaluru,Entertainment,Credit Card,10,0
TXN10481,2534.37,Online,Pune,Food,Net Banking,18,0
TXN10482,9976.66,Online,Lucknow,Travel,UPI,22,0
TXN10483,2692.2,POS,Bengaluru,Clothing,Debit Card,17,0
TXN10484,3244.19,Online,Mumbai,Food,Credit Card,12,0
TXN10485,3699.38,Online,Lucknow,Electronics,Credit Card,7,0
TXN10486,905.11,ATM,Bengaluru,Grocery,Debit Card,9,0
TXN10487,4197.18,POS,Pune,Fuel,Debit Card,18,0
TXN10488,6322.44,POS,Delhi,Healthcare,Credit Card,23,0
TXN10489,5329.36,ATM,Kolkata,Grocery,Credit Card,20,0
TXN10490,4406.52,ATM,Jaipur,Grocery,Debit Card,19,0
TXN10491,2136.94,POS,Bengaluru,Clothing,UPI,1,0
TXN10492,6564.88,Online,Pune,Fuel,Credit Card,18,1
TXN10493,1783.66,POS,Kolkata,Food,Debit Card,20,0
TXN10494,9071.22,POS,Lucknow,Grocery,Debit Card,11,0
TXN10495,1290.03,POS,Bengaluru,Grocery,UPI,23,0
TXN10496,749.68,POS,Bengaluru,Fuel,UPI,3,0
TXN10497,4572.79,Online,Hyderabad,Healthcare,UPI,12,0
TXN10498,1941.8,POS,Bengaluru,Travel,Debit Card,9,0
TXN10499,7847.7,ATM,Jaipur,Entertainment,Credit Card,22,0
TXN10500,6020.3,ATM,Hyderabad,Entertainment,Net Banking,17,0
TXN10501,4748.26,Online,Kolkata,Fuel,Credit Card,13,0
TXN10502,7419.11,Online,Lucknow,Food,Debit Card,22,1
TXN10503,2375.88,POS,Lucknow,Food,UPI,6,1
TXN10504,2443.33,Online,Chennai,Healthcare,Debit Card,9,0
TXN10505,3107.28,Online,Chennai,Travel,Debit Card,13,0
TXN10506,926.88,POS,Kolkata,Fuel,Debit Card,8,0
TXN10507,3413.18,ATM,Varanasi,Food,Debit Card,23,0
TXN10508,1959.44,Online,Pune,Entertainment,Credit Card,16,0
TXN10509,1398.85,ATM,Varanasi,Entertainment,Debit Card,9,0
TXN10510,6432.3,Online,Pune,Electronics,UPI,10,1
TXN10511,18336.71,Online,Hyderabad,Healthcare,Credit Card,12,0
TXN10512,520.23,POS,Kolkata,Clothing,Credit Card,18,0
TXN10513,3914.82,ATM,Pune,Travel,Credit Card,11,0
TXN10514,2522.76,Online,Chennai,Healthcare,UPI,11,0
TXN10515,368.94,POS,Chennai,Grocery,Credit Card,17,0
TXN10516,1123.54,POS,Mumbai,Fuel,UPI,4,0
TXN10517,3538.95,POS,Pune,Food,UPI,18,0
TXN10518,2929.76,Online,Kolkata,Electronics,UPI,15,0
TXN10519,8363.32,ATM,Delhi,Entertainment,Credit Card,13,0
TXN10520,2091.57,POS,Hyderabad,Electronics,UPI,12,0
TXN10521,5865.86,Online,Bengaluru,Clothing,Credit Card,9,0
TXN10522,1140.11,POS,Bengaluru,Fuel,Debit Card,10,0
TXN10523,4931.54,ATM,Pune,Healthcare,Debit Card,14,0
TXN10524,3507.17,Online,Varanasi,Electronics,Net Banking,9,1
TXN10525,6649.28,Online,Hyderabad,Healthcare,Debit Card,16,0
TXN10526,2849.04,POS,Lucknow,Fuel,UPI,17,1
TXN10527,1940.76,POS,Jaipur,Food,Debit Card,14,0
TXN10528,2263.06,POS,Bengaluru,Food,Credit Card,8,0
TXN10529,3526.85,POS,Chennai,Entertainment,UPI,22,0
TXN10530,1545.82,Online,Hyderabad,Electronics,Debit Card,20,0
TXN10531,2353.84,Online,Varanasi,Food,UPI,22,0
TXN10532,9500.11,ATM,Kolkata,Fuel,UPI,12,0
TXN10533,2039.91,ATM,Varanasi,Healthcare,Credit Card,2,0
TXN10534,16160.4,Online,Hyderabad,Entertainment,Credit Card,13,0
TXN10535,2426.45,Online,Lucknow,Food,Debit Card,14,0
TXN10536,1867.78,ATM,Bengaluru,Fuel,Credit Card,18,0
TXN10537,2322.84,Online,Chennai,Fuel,Debit Card,18,0
TXN10538,1055.78,POS,Delhi,Entertainment,Debit Card,13,0
TXN10539,1292.37,POS,Kolkata,Grocery,Net Banking,23,0
TXN10540,3085.86,POS,Chennai,Healthcare,Credit Card,8,0
TXN10541,8624.84,ATM,Lucknow,Fuel,UPI,21,0
TXN10542,4113.5,Online,Jaipur,Entertainment,Credit Card,19,0
TXN10543,1459.32,POS,Lucknow,Travel,Debit Card,15,0
TXN10544,5625.46,Online,Lucknow,Fuel,Credit Card,19,0
TXN10545,3942.84,Online,Bengaluru,Food,UPI,19,0
TXN10546,1162.6,POS,Hyderabad,Food,Debit Card,9,0
TXN10547,2723.53,POS,Hyderabad,Healthcare,UPI,15,0
TXN10548,3818.48,Online,Chennai,Fuel,Credit Card,14,0
TXN10549,1049.28,Online,Jaipur,Clothing,Debit Card,14,0
TXN10550,5976.12,Online,Jaipur,Travel,Credit Card,9,0
TXN10551,5286.35,Online,Varanasi,Entertainment,Credit Card,12,0
TXN10552,3944.67,Online,Delhi,Travel,Debit Card,15,0
TXN10553,1105.62,Online,Lucknow,Entertainment,UPI,18,0
TXN10554,2006.46,Online,Delhi,Fuel,UPI,13,0
TXN10555,3649.53,Online,Mumbai,Travel,UPI,17,0
TXN10556,2055.55,POS,Pune,Electronics,UPI,16,0
TXN10557,4203.58,POS,Lucknow,Grocery,Net Banking,19,0
TXN10558,1475.02,POS,Delhi,Grocery,Net Banking,13,0
TXN10559,9419.24,Online,Bengaluru,Clothing,Debit Card,20,0
TXN10560,12052.51,Online,Pune,Travel,Credit Card,2,0
TXN10561,5927.76,Online,Jaipur,Travel,Debit Card,21,0
TXN10562,2136.04,POS,Lucknow,Food,Credit Card,22,0
TXN10563,3063.36,POS,Lucknow,Entertainment,Net Banking,13,0
TXN10564,2784.16,POS,Jaipur,Healthcare,Debit Card,22,0
TXN10565,930.53,POS,Varanasi,Electronics,UPI,20,0
TXN10566,1024.12,Online,Bengaluru,Electronics,UPI,6,0
TXN10567,3164.32,POS,Lucknow,Fuel,Debit Card,17,0
TXN10568,801.46,POS,Delhi,Clothing,Debit Card,21,0
TXN10569,4515.45,ATM,Lucknow,Grocery,Credit Card,9,0
TXN10570,2193.75,POS,Pune,Fuel,Debit Card,21,0
TXN10571,3078.46,Online,Lucknow,Travel,Credit Card,9,0
TXN10572,4038.41,Online,Delhi,Healthcare,Credit Card,17,0
TXN10573,3037.49,POS,Kolkata,Clothing,Credit Card,12,0
TXN10574,1576.84,Online,Pune,Entertainment,Debit Card,15,0
TXN10575,2749.52,Online,Chennai,Electronics,Credit Card,10,0
TXN10576,7491.35,ATM,Chennai,Electronics,Debit Card,13,0
TXN10577,1206.72,POS,Pune,Electronics,UPI,14,0
TXN10578,8079.69,ATM,Bengaluru,Travel,Debit Card,14,0
TXN10579,4299.62,Online,Kolkata,Travel,UPI,23,0
TXN10580,689.1,POS,Pune,Travel,UPI,20,0
TXN10581,2238.37,POS,Delhi,Food,UPI,8,0
TXN10582,1544.27,ATM,Mumbai,Grocery,Debit Card,22,0
TXN10583,671.0,Online,Hyderabad,Entertainment,Debit Card,16,0
TXN10584,1973.64,POS,Lucknow,Electronics,Credit Card,16,0
TXN10585,3489.69,Online,Varanasi,Electronics,Debit Card,10,1
TXN10586,1831.09,POS,Kolkata,Fuel,Net Banking,11,0
TXN10587,413.11,POS,Delhi,Food,Credit Card,8,1
TXN10588,1616.61,POS,Varanasi,Electronics,Net Banking,20,0
TXN10589,2036.34,POS,Chennai,Entertainment,UPI,14,0
TXN10590,1196.93,POS,Pune,Electronics,Debit Card,7,0
TXN10591,1456.96,POS,Kolkata,Travel,UPI,13,0
TXN10592,6690.88,Online,Jaipur,Travel,Debit Card,11,1
TXN10593,938.13,POS,Lucknow,Grocery,Debit Card,18,0
TXN10594,2083.5,POS,Hyderabad,Entertainment,Debit Card,9,0
TXN10595,1760.75,ATM,Chennai,Entertainment,Net Banking,21,0
TXN10596,3382.78,POS,Pune,Electronics,Credit Card,19,0
TXN10597,10131.36,Online,Lucknow,Clothing,UPI,12,0
TXN10598,1235.23,POS,Chennai,Electronics,Debit Card,9,0
TXN10599,2621.41,POS,Jaipur,Electronics,Credit Card,19,0
TXN10600,2696.35,POS,Varanasi,Grocery,Credit Card,8,0
TXN10601,1890.87,POS,Hyderabad,Clothing,Debit Card,7,0
TXN10602,712.01,POS,Hyderabad,Fuel,Debit Card,17,0
TXN10603,883.32,POS,Lucknow,Electronics,Credit Card,9,0
TXN10604,2184.99,POS,Delhi,Healthcare,UPI,17,0
TXN10605,5158.36,POS,Lucknow,Healthcare,Debit Card,12,0
TXN10606,1094.63,POS,Chennai,Entertainment,Net Banking,7,0
TXN10607,1212.58,POS,Delhi,Entertainment,Debit Card,17,0
TXN10608,1097.75,POS,Hyderabad,Clothing,Credit Card,17,0
TXN10609,5399.28,Online,Mumbai,Healthcare,Debit Card,15,0
TXN10610,4523.44,Online,Hyderabad,Travel,Debit Card,12,0
TXN10611,1290.33,POS,Lucknow,Travel,Net Banking,21,0
TXN10612,2305.55,Online,Chennai,Clothing,UPI,17,0
TXN10613,6045.69,Online,Delhi,Fuel,UPI,15,0
TXN10614,4664.28,POS,Pune,Electronics,UPI,14,0
TXN10615,960.88,Online,Delhi,Entertainment,UPI,20,0
TXN10616,2326.06,ATM,Jaipur,Clothing,UPI,22,0
TXN10617,1640.19,POS,Bengaluru,Healthcare,UPI,15,0
TXN10618,2094.86,POS,Bengaluru,Clothing,Credit Card,5,0
TXN10619,8231.94,Online,Kolkata,Healthcare,Credit Card,14,0
TXN10620,5881.55,Online,Varanasi,Entertainment,UPI,17,0
TXN10621,2225.98,POS,Kolkata,Travel,Debit Card,20,0
TXN10622,1216.33,POS,Kolkata,Clothing,UPI,11,0
TXN10623,1830.37,POS,Delhi,Entertainment,Debit Card,17,0
TXN10624,7245.3,Online,Chennai,Entertainment,UPI,4,0
TXN10625,5634.44,Online,Kolkata,Food,Debit Card,12,0
TXN10626,1199.56,POS,Lucknow,Fuel,Debit Card,11,0
TXN10627,975.14,POS,Delhi,Healthcare,Debit Card,7,0
TXN10628,10771.67,Online,Chennai,Food,UPI,18,0
TXN10629,2861.77,POS,Bengaluru,Travel,Debit Card,12,0
TXN10630,2844.61,POS,Mumbai,Entertainment,UPI,9,0
TXN10631,1440.54,Online,Lucknow,Entertainment,UPI,8,0
TXN10632,2761.74,ATM,Pune,Electronics,Debit Card,21,0
TXN10633,4019.51,Online,Varanasi,Healthcare,Net Banking,8,0
TXN10634,9771.75,Online,Pune,Fuel,Debit Card,20,0
TXN10635,211.0,POS,Chennai,Fuel,UPI,15,0
TXN10636,801.98,POS,Jaipur,Electronics,Credit Card,2,0
TXN10637,2535.55,Online,Chennai,Travel,Debit Card,22,0
TXN10638,884.18,POS,Mumbai,Electronics,Debit Card,15,0
TXN10639,4584.91,POS,Bengaluru,Entertainment,UPI,11,0
TXN10640,817.08,POS,Hyderabad,Healthcare,Net Banking,10,0
TXN10641,2547.73,POS,Chennai,Grocery,Debit Card,11,0
TXN10642,697.15,POS,Bengaluru,Healthcare,Debit Card,9,0
TXN10643,4542.45,POS,Pune,Healthcare,Net Banking,10,0
TXN10644,446.44,POS,Chennai,Food,Debit Card,12,0
TXN10645,2185.03,POS,Chennai,Grocery,Credit Card,15,0
TXN10646,1512.56,ATM,Kolkata,Grocery,Credit Card,18,0
TXN10647,4107.69,Online,Pune,Grocery,Debit Card,11,0
TXN10648,4602.81,Online,Varanasi,Healthcare,UPI,8,0
TXN10649,1784.1,Online,Varanasi,Travel,Net Banking,1,0
TXN10650,12490.43,Online,Lucknow,Grocery,Credit Card,12,1
TXN10651,4047.33,POS,Jaipur,Clothing,UPI,19,0
TXN10652,1688.4,Online,Hyderabad,Electronics,UPI,11,1
TXN10653,4206.54,Online,Chennai,Travel,Credit Card,9,0
TXN10654,1890.4,Online,Chennai,Clothing,Debit Card,21,0
TXN10655,1917.97,POS,Lucknow,Healthcare,UPI,17,0
TXN10656,957.1,POS,Jaipur,Healthcare,Credit Card,23,0
TXN10657,7389.68,POS,Pune,Clothing,Debit Card,15,0
TXN10658,573.89,POS,Chennai,Food,Net Banking,15,0
TXN10659,3208.36,Online,Bengaluru,Food,UPI,22,0
TXN10660,8008.19,Online,Delhi,Clothing,Net Banking,16,0
TXN10661,3901.91,POS,Jaipur,Fuel,Debit Card,15,0
TXN10662,729.27,ATM,Chennai,Food,UPI,10,0
TXN10663,9054.85,Online,Jaipur,Electronics,UPI,12,0
TXN10664,1461.12,POS,Varanasi,Electronics,Net Banking,15,0
TXN10665,1424.36,POS,Hyderabad,Fuel,Net Banking,15,0
TXN10666,4955.02,POS,Chennai,Healthcare,Net Banking,13,0
TXN10667,662.66,POS,Hyderabad,Food,Net Banking,18,0
TXN10668,1449.2,POS,Mumbai,Fuel,Debit Card,8,0
TXN10669,1180.83,POS,Delhi,Grocery,UPI,20,0
TXN10670,2743.98,POS,Lucknow,Fuel,Debit Card,18,0
TXN10671,543.97,POS,Hyderabad,Clothing,UPI,20,0
TXN10672,406.09,ATM,Chennai,Electronics,Net Banking,3,0
TXN10673,4790.47,POS,Kolkata,Fuel,Debit Card,19,0
TXN10674,8040.12,Online,Lucknow,Entertainment,Credit Card,18,0
TXN10675,848.72,POS,Lucknow,Food,UPI,1,0
TXN10676,4986.13,ATM,Pune,Entertainment,Debit Card,13,0
TXN10677,1418.64,POS,Hyderabad,Food,Debit Card,11,0
TXN10678,1549.68,POS,Kolkata,Fuel,Debit Card,10,0
TXN10679,7795.97,ATM,Hyderabad,Fuel,Debit Card,8,0
TXN10680,6812.31,Online,Pune,Electronics,UPI,10,0
TXN10681,4629.3,Online,Delhi,Electronics,Credit Card,19,0
TXN10682,1969.67,POS,Chennai,Fuel,Debit Card,21,0
TXN10683,1698.76,POS,Varanasi,Grocery,Net Banking,12,0
TXN10684,1231.15,Online,Varanasi,Food,UPI,10,0
TXN10685,1166.08,ATM,Hyderabad,Fuel,Credit Card,11,0
TXN10686,1538.49,Online,Pune,Food,Debit Card,15,0
TXN10687,2791.26,Online,Jaipur,Travel,UPI,4,0
TXN10688,3124.09,POS,Chennai,Healthcare,Credit Card,16,0
TXN10689,491.96,Online,Hyderabad,Grocery,UPI,21,0
TXN10690,1210.21,POS,Jaipur,Electronics,UPI,14,0
TXN10691,4799.04,POS,Chennai,Entertainment,Debit Card,12,0
TXN10692,1894.34,POS,Jaipur,Electronics,Net Banking,3,0
TXN10693,6051.17,Online,Lucknow,Clothing,Credit Card,15,0
TXN10694,3548.55,POS,Hyderabad,Healthcare,Credit Card,8,0
TXN10695,938.74,POS,Pune,Electronics,Net Banking,14,0
TXN10696,1709.1,Online,Chennai,Food,Credit Card,11,0
TXN10697,744.29,POS,Varanasi,Electronics,UPI,10,0
TXN10698,7797.18,Online,Hyderabad,Fuel,UPI,22,0
TXN10699,247.53,POS,Chennai,Food,Debit Card,19,0
TXN10700,3507.86,Online,Chennai,Food,Net Banking,8,0
TXN10701,8602.55,Online,Jaipur,Grocery,Credit Card,11,0
TXN10702,3143.38,POS,Jaipur,Electronics,Credit Card,18,0
TXN10703,1061.91,POS,Kolkata,Grocery,Net Banking,20,0
TXN10704,3400.08,POS,Hyderabad,Entertainment,Credit Card,15,0
TXN10705,3214.27,POS,Mumbai,Entertainment,UPI,21,0
TXN10706,5856.74,ATM,Bengaluru,Healthcare,UPI,12,0
TXN10707,3592.63,POS,Mumbai,Food,Debit Card,7,0
TXN10708,6578.74,Online,Chennai,Fuel,Debit Card,22,0
TXN10709,1201.26,POS,Kolkata,Fuel,Debit Card,13,0
TXN10710,4956.43,Online,Chennai,Entertainment,UPI,1,0
TXN10711,283.65,Online,Mumbai,Healthcare,Debit Card,18,0
TXN10712,1515.25,Online,Chennai,Electronics,Debit Card,10,0
TXN10713,865.55,POS,Jaipur,Healthcare,Debit Card,7,0
TXN10714,4860.01,POS,Hyderabad,Healthcare,Debit Card,20,0
TXN10715,1508.25,POS,Varanasi,Electronics,UPI,10,0
TXN10716,3996.29,ATM,Mumbai,Grocery,Net Banking,15,0
TXN10717,11827.55,Online,Bengaluru,Grocery,Debit Card,16,0
TXN10718,8484.38,ATM,Bengaluru,Food,Credit Card,22,0
TXN10719,2934.6,POS,Jaipur,Fuel,UPI,12,0
TXN10720,6316.34,Online,Hyderabad,Food,Credit Card,14,0
TXN10721,3430.47,ATM,Delhi,Electronics,Net Banking,11,0
TXN10722,1307.85,POS,Delhi,Electronics,Credit Card,14,0
TXN10723,1081.22,POS,Pune,Travel,Debit Card,0,0
TXN10724,6072.67,Online,Pune,Travel,Net Banking,20,0
TXN10725,5528.13,Online,Mumbai,Clothing,Credit Card,6,0
TXN10726,8090.49,Online,Jaipur,Fuel,Debit Card,10,0
TXN10727,748.28,POS,Jaipur,Entertainment,Debit Card,18,0
TXN10728,3934.93,Online,Chennai,Food,Net Banking,17,0
TXN10729,2142.96,POS,Bengaluru,Healthcare,UPI,19,0
TXN10730,1555.64,POS,Bengaluru,Entertainment,Credit Card,14,0
TXN10731,2038.91,POS,Bengaluru,Clothing,UPI,21,0
TXN10732,2426.03,Online,Kolkata,Entertainment,Credit Card,22,0
TXN10733,5937.26,Online,Hyderabad,Fuel,Debit Card,19,0
TXN10734,15596.52,Online,Lucknow,Fuel,UPI,11,0
TXN10735,1606.75,POS,Chennai,Fuel,UPI,4,0
TXN10736,6546.92,Online,Delhi,Clothing,Credit Card,15,0
TXN10737,1212.63,POS,Jaipur,Grocery,Debit Card,0,0
TXN10738,17578.48,Online,Delhi,Healthcare,Debit Card,19,0
TXN10739,2394.01,POS,Kolkata,Fuel,UPI,16,0
TXN10740,2015.06,POS,Delhi,Grocery,UPI,16,0
TXN10741,1292.09,POS,Bengaluru,Fuel,UPI,6,0
TXN10742,1503.25,POS,Varanasi,Travel,UPI,16,0
TXN10743,14915.59,Online,Chennai,Clothing,UPI,9,0
TXN10744,11675.63,Online,Varanasi,Entertainment,UPI,12,0
TXN10745,1573.62,POS,Pune,Travel,Debit Card,11,0
TXN10746,4787.48,ATM,Varanasi,Healthcare,Credit Card,10,0
TXN10747,2361.08,POS,Lucknow,Fuel,Credit Card,13,0
TXN10748,15236.32,Online,Jaipur,Healthcare,Debit Card,19,0
TXN10749,998.84,ATM,Kolkata,Food,UPI,10,0
TXN10750,5682.52,Online,Jaipur,Fuel,Net Banking,14,0
TXN10751,2216.04,POS,Lucknow,Electronics,Credit Card,12,0
TXN10752,2323.63,ATM,Jaipur,Grocery,Net Banking,17,0
TXN10753,3237.32,Online,Varanasi,Food,Credit Card,15,0
TXN10754,1484.75,POS,Hyderabad,Entertainment,Credit Card,17,0
TXN10755,4090.82,POS,Jaipur,Food,UPI,23,0
TXN10756,3544.47,Online,Pune,Entertainment,Debit Card,14,0
TXN10757,2820.17,Online,Chennai,Grocery,Credit Card,7,0
TXN10758,13941.6,Online,Chennai,Grocery,Credit Card,4,0
TXN10759,4939.1,ATM,Delhi,Healthcare,Net Banking,5,0
TXN10760,5013.7,Online,Mumbai,Healthcare,UPI,12,0
TXN10761,1840.66,POS,Varanasi,Clothing,Debit Card,18,0
TXN10762,2090.39,POS,Bengaluru,Travel,Debit Card,20,0
TXN10763,1562.16,POS,Lucknow,Healthcare,Net Banking,16,0
TXN10764,792.87,Online,Kolkata,Food,Credit Card,14,0
TXN10765,1224.03,POS,Varanasi,Clothing,Net Banking,20,0
TXN10766,4573.67,Online,Chennai,Entertainment,Credit Card,6,0
TXN10767,487.52,Online,Delhi,Clothing,UPI,11,0
TXN10768,1421.5,Online,Jaipur,Food,UPI,6,0
TXN10769,5878.78,POS,Bengaluru,Healthcare,Debit Card,21,0
TXN10770,7958.04,Online,Bengaluru,Fuel,UPI,7,0
TXN10771,2022.81,POS,Mumbai,Entertainment,Credit Card,22,0
TXN10772,2566.71,Online,Hyderabad,Food,UPI,18,0
TXN10773,3535.32,POS,Mumbai,Electronics,UPI,14,0
TXN10774,644.8,POS,Jaipur,Healthcare,Debit Card,11,0
TXN10775,3765.6,Online,Varanasi,Travel,UPI,15,0
TXN10776,2432.76,POS,Pune,Entertainment,Debit Card,17,0
TXN10777,2553.99,POS,Lucknow,Food,Debit Card,14,0
TXN10778,4212.59,Online,Bengaluru,Healthcare,UPI,21,0
TXN10779,2970.03,Online,Kolkata,Grocery,Debit Card,8,0
TXN10780,3376.44,Online,Varanasi,Electronics,Credit Card,8,0
TXN10781,710.75,Online,Kolkata,Entertainment,Debit Card,19,0
TXN10782,1520.84,Online,Delhi,Entertainment,Debit Card,15,0
TXN10783,1909.11,POS,Kolkata,Travel,Debit Card,13,0
TXN10784,2517.05,POS,Bengaluru,Healthcare,Debit Card,20,0
TXN10785,2225.3,POS,Bengaluru,Grocery,UPI,22,0
TXN10786,7529.76,ATM,Bengaluru,Healthcare,UPI,15,0
TXN10787,3415.13,Online,Varanasi,Grocery,Net Banking,16,0
TXN10788,3903.86,POS,Varanasi,Travel,Debit Card,6,0
TXN10789,1794.06,POS,Lucknow,Electronics,UPI,14,0
TXN10790,2467.72,ATM,Chennai,Entertainment,UPI,1,0
TXN10791,630.93,POS,Hyderabad,Grocery,Debit Card,13,0
TXN10792,13866.88,Online,Jaipur,Clothing,UPI,22,0
TXN10793,1590.23,Online,Jaipur,Travel,UPI,19,0
TXN10794,1338.5,Online,Delhi,Travel,Credit Card,18,0
TXN10795,1013.58,POS,Mumbai,Food,UPI,19,0
TXN10796,2808.6,Online,Lucknow,Electronics,Credit Card,20,0
TXN10797,2289.97,ATM,Chennai,Clothing,Debit Card,4,0
TXN10798,6302.22,Online,Pune,Clothing,Credit Card,20,0
TXN10799,5826.91,Online,Delhi,Food,UPI,19,0
TXN10800,1366.63,ATM,Varanasi,Grocery,Credit Card,18,0
TXN10801,515.47,Online,Chennai,Grocery,Credit Card,13,0
TXN10802,3690.64,POS,Bengaluru,Fuel,UPI,11,0
TXN10803,13818.67,Online,Varanasi,Fuel,UPI,9,0
TXN10804,957.82,Online,Mumbai,Clothing,UPI,11,0
TXN10805,5531.82,POS,Mumbai,Electronics,Debit Card,20,0
TXN10806,12057.94,Online,Jaipur,Grocery,UPI,6,0
TXN10807,3815.26,ATM,Hyderabad,Travel,Credit Card,18,0
TXN10808,1685.0,ATM,Hyderabad,Healthcare,Credit Card,7,0
TXN10809,1212.21,POS,Pune,Food,Credit Card,8,0
TXN10810,796.86,POS,Varanasi,Electronics,UPI,9,0
TXN10811,1230.95,ATM,Varanasi,Grocery,UPI,17,0
TXN10812,6106.84,Online,Mumbai,Healthcare,UPI,20,0
TXN10813,4117.79,POS,Bengaluru,Clothing,Credit Card,8,0
TXN10814,2329.93,ATM,Bengaluru,Food,Credit Card,10,0
TXN10815,4363.6,Online,Kolkata,Grocery,Debit Card,17,0
TXN10816,1505.48,Online,Bengaluru,Clothing,Net Banking,13,0
TXN10817,5108.93,Online,Chennai,Grocery,Credit Card,17,0
